x1 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x42 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 Class
0.34843 0.41668 0.05347 0.39404 -0.30181 0.44764 -0.29298 0.30691 -0.51235 0.21262 -0.46892 0.43747 -0.30581 0.45780 -0.29606 0.01627 0.09861 0.56470 0.07324 0.36621 -0.17140 0.28499 -0.05150 0.12854 -0.30926 -0.10680 -0.03959 0.25681 -0.11328 0.15816 -0.18020 0.13961 -0.24068 1
0.34843 0.72165 0.93052 0.76848 0.93352 0.54494 0.99422 0.96407 -0.56349 0.93091 -0.31378 0.67178 -1.10886 0.44823 0.44044 1.00148 -1.27555 1.02436 -0.47981 0.93996 -0.89451 1.05742 0.25613 1.04543 -0.03884 0.88921 0.28805 1.08084 0.77190 1.13461 1.24825 0.72407 0.55221 1
-2.86999 0.72165 -2.36924 0.76848 1.92134 0.91453 1.69351 0.96407 1.69437 0.93091 1.71006 0.96443 -2.21264 1.00605 -2.34016 1.00148 2.02320 1.02436 -1.88290 1.08924 1.91661 1.05742 2.00759 1.04543 -1.82920 0.88921 1.94730 1.08084 -1.91640 1.13461 1.95731 1.24662 -2.16922 2
0.34843 0.25137 0.37814 0.07374 0.57640 -0.13417 0.78006 -0.71463 0.08565 -0.60184 0.89172 -0.76947 0.71238 -0.52793 0.90717 -1.06436 0.85426 -1.47232 0.75666 -1.15378 0.34854 -1.27351 0.25306 -1.35202 0.07660 -1.70924 -0.10073 -1.13699 -0.33363 -0.96752 -0.47322 -0.89727 -0.61295 1
0.34843 0.72165 0.01436 0.76848 -0.01656 0.91453 0.14542 0.96407 0.21356 0.93091 0.39104 0.96443 0.58522 0.92283 0.78144 0.82528 1.02313 0.63909 1.18077 0.77139 1.14282 0.71869 1.30051 0.46794 1.39947 0.10191 1.39081 0.20334 1.48792 0.20635 1.40527 -0.02980 1.57793 1
-2.86999 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 -0.64510 -0.18903 -0.52793 -0.15541 -0.61890 0.00729 -0.57468 0.04635 -0.55290 -0.01603 -0.60121 0.10899 -0.68580 0.14020 0.88921 -1.69409 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 -0.57924 -0.41300 0.17877 -0.30451 0.26802 -0.29827 0.08951 -0.50198 0.25267 -0.52561 0.35440 -0.32111 0.38265 -0.31465 0.06605 -0.52509 0.35617 0.14266 0.26383 -0.18554 0.16575 -0.06167 0.09339 0.12909 -0.29135 -0.03795 -0.03924 -0.14816 -0.05291 -0.16102 -0.11483 -0.20844 1
0.34843 0.67312 -0.34118 0.66447 -0.70387 0.76830 -0.77472 0.68750 -0.94123 0.57132 -1.28378 0.61395 -1.21630 0.61685 -1.49763 0.32003 -1.36526 0.03059 -1.37437 0.04359 -1.49570 -0.07214 -1.40520 -0.29122 -1.46750 -0.78579 -1.37565 -0.57800 -1.56933 -0.69240 -1.57824 -0.93441 -1.76242 1
0.34843 0.24471 -0.27711 0.76848 -0.89576 0.91453 -1.87838 0.56908 -0.24885 -0.03665 -1.17953 0.96443 -0.44362 1.00605 -1.98009 0.17928 0.04463 0.74009 -0.06798 1.05993 -0.40136 1.05742 0.52738 0.51965 -0.38132 0.73688 -0.32036 0.71374 0.09517 0.91543 -0.52113 1.24662 -1.25056 1
0.34843 0.71563 0.39110 0.61372 0.77020 0.44501 0.97074 0.04201 1.24152 -0.19272 1.47309 -0.48243 1.49687 -0.63266 1.79501 -1.07697 1.46022 -1.27357 1.23647 -1.46871 0.91395 -1.67932 0.78364 -1.80517 0.45349 -2.34379 0.16806 -1.78617 -0.21038 -1.57476 -0.44009 -1.57376 -0.78004 1
0.34843 0.46104 0.76201 0.07690 1.25226 -0.48099 1.43631 -1.08855 1.50272 -1.59574 1.29205 -1.78080 0.85434 -1.77121 0.34130 -1.93361 -0.24548 -1.65362 -0.68873 -1.18240 -1.23091 -0.81705 -1.23450 -0.41656 -1.16790 -0.30303 -0.81229 0.25612 -0.53438 0.36777 -0.10839 0.31659 0.32495 1
0.34843 0.56565 -0.54185 0.69949 -0.63594 0.65077 -0.66418 0.60270 -0.93560 0.56252 -0.89885 0.48643 -1.19353 0.44366 -1.24706 -0.01525 -1.41854 -0.14182 -1.34481 0.11226 -1.06298 -0.04542 -1.02430 -0.43044 -1.11236 -0.87012 -0.95833 -0.78263 -1.02784 -0.64996 -1.04700 -0.81226 -1.05515 1
0.34843 -0.29415 0.11959 -0.58743 -0.12526 -0.40773 -0.22954 0.12042 -0.42556 0.18898 -0.26466 -0.10599 -0.09081 0.27629 -0.14481 0.14409 -0.20801 0.11617 0.05571 0.02104 0.09654 -0.28720 0.59746 -0.14794 -0.15618 -0.34177 0.19607 0.02566 0.39954 -0.15836 0.00740 0.04680 -0.07249 1
0.34843 0.72165 -1.39883 0.75210 -1.84634 0.70146 -2.10355 0.96407 -1.11666 0.93091 -0.78389 0.36713 -1.93747 1.00605 -1.41241 1.00148 -1.59743 0.65292 -1.66976 1.03343 -1.94867 0.56182 -1.31298 0.38663 -1.37435 -0.00751 -1.29328 0.75079 -1.91640 1.13461 -1.94252 -0.08605 -1.65844 1
0.34843 0.47561 -0.28560 0.44917 -0.09240 0.60521 -0.15115 0.51327 -0.42033 0.52525 -0.42928 0.68014 -0.40349 0.51418 -0.16727 0.80773 -0.41452 0.75931 0.10926 0.86612 -0.13157 1.01235 -0.42241 0.78668 -0.22907 0.57309 -0.05930 0.83513 -0.00927 0.75844 -0.20456 0.84572 -0.04257 1
0.34843 -0.71882 -0.82248 -1.15786 -0.25185 0.26776 -2.15258 -0.40492 1.60813 0.29813 -0.18346 -0.08421 -1.90602 -0.52793 -0.15541 0.33860 -0.71813 0.14611 -1.51021 -0.55290 -0.01603 -0.60121 0.10899 -0.26611 0.49081 0.88921 -0.30788 -0.55269 -0.90082 -0.33230 -1.35903 -0.66938 -0.03096 2
0.34843 0.68145 -0.09896 0.76848 -0.25185 0.89384 -0.23098 0.85982 -0.32578 0.89004 -0.27067 0.93044 -0.12685 0.99332 -0.10433 0.90310 0.12246 0.92126 0.14819 1.05210 0.09073 1.05742 0.22748 0.94424 0.29985 0.82536 0.25870 1.00609 0.21446 1.10289 0.16585 1.19388 0.15327 1
0.34843 0.72165 0.93052 0.76848 -1.23967 0.91453 -0.05471 0.96407 -0.56349 0.93091 -0.31378 0.96443 -0.74093 1.00605 -0.55264 1.00148 0.19056 1.02436 0.04635 1.08924 -0.71882 1.05742 0.28159 1.04543 -0.03884 0.88921 0.03714 1.08084 0.95112 1.13461 -0.52440 1.24662 -0.41974 1
0.34843 0.72165 -2.36924 0.76848 1.92134 0.91453 1.69351 0.96407 -1.41018 0.93091 1.71006 0.96443 1.83457 1.00605 2.02935 -0.61890 0.00729 1.02436 1.97560 1.08924 1.91661 1.05742 -1.78961 1.04543 2.10959 0.88921 1.26454 1.08084 -1.42354 -1.93197 1.95731 1.24662 2.10730 2
0.34843 0.72165 -0.25048 0.76848 1.11589 0.91453 -0.04575 0.96407 0.04440 0.93091 -2.33761 0.96443 -1.00979 1.00605 -0.50171 1.00148 0.10597 1.02436 -1.14087 1.08924 -0.52959 1.05742 -1.78961 1.04543 -1.00288 0.88921 -1.35493 1.08084 -1.91640 1.13461 -1.52436 1.24662 -1.06272 1
-2.86999 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 -0.64510 -0.18903 -0.52793 -0.15541 -0.61890 0.00729 -0.57468 0.04635 -0.55290 -0.01603 -0.60121 0.10899 -0.68580 0.14020 0.88921 1.94730 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.40328 0.88526 -0.19469 1.40325 -0.91663 1.56775 -1.75669 1.44986 -2.13227 0.92442 -2.15616 0.20373 -1.85804 -0.71311 -1.63762 -1.31539 -0.97612 -1.60613 -0.28614 -1.68773 0.25260 -1.16075 0.61080 -0.42902 0.46119 0.27104 0.45717 0.89931 -0.06688 1.22506 -0.67747 1.45318 1
-2.86999 0.72165 2.16791 -1.15786 -0.25185 -1.11819 -0.22954 -2.98582 -2.44503 -0.84626 -0.31378 -0.64510 -0.18903 -2.06192 -2.34016 -2.23928 -2.00862 -2.17372 1.97560 -2.19505 1.91661 -0.60121 0.10899 -0.68580 0.14020 0.88921 -1.69409 -2.39703 2.02643 -2.37005 1.95731 -2.58539 2.10730 2
-2.86999 -3.30251 -2.36924 0.76848 1.92134 0.91453 -2.15258 -2.98582 1.69437 0.93091 -2.33761 -2.25463 -2.21264 -0.52793 -0.15541 1.00148 2.02320 -2.17372 -1.88290 1.08924 -1.94867 1.05742 -1.78961 1.04543 2.10959 0.88921 -1.69409 1.08084 -1.91640 -2.37005 1.95731 1.24662 -2.16922 2
0.34843 0.67565 0.33148 0.43489 0.75345 0.34071 0.89991 -0.06353 1.36897 -0.28807 1.56116 -0.47950 1.71204 -0.73125 1.68612 -1.13775 1.85435 -1.40850 1.58059 -1.67406 0.94078 -1.88513 0.74572 -2.16385 0.49171 -2.66705 0.10188 -2.09038 -0.32588 -1.79685 -0.64898 -1.81790 -1.09368 1
0.34843 0.68475 -0.08083 0.73193 -0.33482 0.86503 -0.33913 0.88403 -0.51961 0.91321 -0.40499 0.87933 -0.41369 0.90433 -0.43484 0.90777 -0.22621 0.69947 -0.32407 0.89669 -0.35206 0.82947 -0.24679 0.84611 -0.24756 0.53638 -0.25822 0.70777 -0.41544 0.73001 -0.44294 0.75465 -0.54205 1
0.34843 0.40241 -0.51722 -0.31713 -0.18841 0.78080 -0.23467 0.72603 -0.08982 0.59540 -0.34998 0.78028 0.92377 0.87894 -1.41133 0.59638 -0.58781 0.81131 -0.34151 1.08924 1.91661 0.17187 -0.20029 0.87345 0.08549 0.76035 0.10552 0.41278 -0.58171 0.86235 -0.49385 1.11869 -0.06143 1
0.34843 0.60253 0.17005 0.49374 -0.22929 0.61214 -0.19981 0.50916 -0.38108 0.65472 -0.09285 0.69546 -0.12778 0.74036 -0.07881 0.59376 0.04646 0.70486 0.09275 0.77497 0.07869 0.72999 0.21060 0.65306 0.18392 0.48294 0.24013 0.83633 0.23739 0.74670 0.14565 0.81110 0.12958 1
0.34843 -3.30251 -2.36924 -2.13439 1.92134 0.91453 -2.15258 0.96407 0.73856 -0.84626 -0.31378 -0.25949 -2.21264 1.00605 2.02935 -0.61890 0.00729 1.02436 1.97560 1.08924 1.91661 -0.60121 0.10899 -1.92411 2.10959 -0.40412 -1.69409 1.08084 -1.91640 0.60527 -1.94252 0.24204 2.10730 2
0.34843 -1.25689 -0.90884 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 -0.64510 -0.18903 -0.33938 -1.35702 -0.24925 1.67673 1.02436 -0.76957 -0.55290 -0.01603 -0.46300 -1.78961 -0.86974 -0.18804 0.88921 -1.26926 -2.39703 0.42671 -0.61772 0.00740 1.24662 -0.61454 2
0.34843 0.51712 0.69690 0.13920 1.10059 -0.22587 1.58492 -1.08282 1.29099 -1.25213 1.21086 -1.04969 0.79881 -1.40809 0.46539 -1.70051 0.22080 -1.33197 -0.07313 -1.88396 -0.13220 -1.15183 -0.79459 -0.90907 -0.91580 -0.91191 -0.81879 -0.23517 -0.80212 0.02339 -0.57869 0.15076 0.25336 1
0.34843 0.72165 -0.12741 0.76848 -0.25930 0.91453 -0.25963 0.96407 -0.40772 0.93091 -0.37063 0.96443 -0.23329 1.00341 -0.22285 0.99383 -0.05798 1.01339 -0.02025 1.08924 -0.09104 1.05742 0.01332 1.04543 0.04308 0.88614 0.02598 1.07041 -0.06926 1.11809 -0.11929 1.22691 -0.17354 1
0.34843 0.72165 1.21103 0.76848 -2.42504 0.91453 -2.15258 0.96407 -2.44503 0.93091 -2.33761 0.96443 -2.21264 1.00605 -2.34016 1.00148 -2.00862 1.02436 -1.88290 1.08924 -1.22965 1.05742 -1.78961 1.04543 -1.82920 0.88921 -1.69409 1.08084 -1.91640 1.13461 -1.94252 1.24662 -2.16922 2
0.34843 -0.78741 0.27744 -0.25890 0.32768 -0.73124 0.23134 -0.85750 0.03735 -0.82724 -0.01178 -0.68320 0.01713 -0.58446 -0.01740 -0.67993 0.07700 -0.62633 0.07591 -0.59353 -0.00913 -0.62984 0.10381 -0.70479 0.12958 -1.06282 0.11594 -0.66320 0.04477 -0.61928 -0.00056 -0.66890 -0.03718 1
0.34843 -0.28701 -0.05942 -0.32728 -0.46069 -0.08864 -0.30946 -0.02083 -0.17643 -0.05231 -0.19287 0.25372 -0.43081 0.26495 -0.23484 0.23548 -0.11314 0.30999 0.02630 0.24470 -0.08130 0.21303 0.08926 0.33945 0.14020 -0.01841 0.06689 0.09169 0.12159 0.33809 -0.09897 0.46031 -0.21423 1
0.34843 0.72165 0.26673 0.76848 -0.37263 0.91453 -0.20313 0.96407 -0.63098 0.93091 -0.34436 0.96443 -0.22406 1.00605 -0.29466 1.00148 -0.13699 1.02436 0.16018 1.08924 -0.21138 1.05742 0.05801 1.04543 -0.31233 0.88921 0.00238 1.08084 0.21862 1.13461 -0.26937 1.24662 -0.19003 1
0.34843 0.14324 -0.15953 -0.36253 -0.75314 0.87426 -0.41171 0.95833 -0.58719 0.93091 -0.53541 0.30396 1.83457 0.75641 -2.34016 0.71418 -0.35281 0.71671 -0.49880 -0.97845 1.77610 0.26016 0.21258 0.44803 -0.26140 0.75582 -0.62547 0.45154 -0.37674 0.89167 -1.69593 -1.11363 -2.16922 2
0.34843 -0.34294 0.41546 -0.34248 0.47830 -0.59657 0.68620 -0.97430 0.64857 -0.88386 0.77845 -1.19439 0.44268 -1.16101 0.55551 -1.45481 0.14595 -1.37420 -0.17822 -0.79619 -0.29723 -0.84694 -0.61428 -1.08883 0.14541 -0.98144 -0.45126 -0.38207 -0.37264 -0.18195 -0.46719 -0.15743 0.05955 1
0.34843 0.45784 -0.26198 0.76848 -0.30605 0.91453 -0.36201 0.72270 -0.37074 0.63867 -0.44419 0.96443 -0.33649 1.00605 -0.59236 0.78903 0.11480 0.83248 -0.02654 1.08924 -0.23879 1.05742 -0.24542 0.77612 0.21023 0.88921 -0.13124 0.77170 -0.23413 1.13461 -0.29697 1.24662 -0.97654 1
0.34843 0.61398 -0.08043 0.71622 -0.25750 0.89262 -0.22238 0.88115 -0.34226 0.82524 -0.24233 0.91957 -0.09354 0.98496 -0.11481 0.90874 0.15113 1.00119 0.03273 1.05262 0.08021 0.99701 0.24375 0.92898 0.29974 0.79692 0.20592 1.03690 0.07114 1.09685 0.14508 1.24662 -0.03652 1
0.34843 0.51048 -0.17253 0.52817 -0.13135 0.70120 -0.20288 0.82328 -0.31796 0.77607 -0.33381 0.86881 -0.22109 0.88151 -0.08187 0.89879 0.00729 0.93253 0.07309 0.93316 -0.00073 0.87021 0.07516 0.86031 0.18699 0.67585 0.15594 0.87424 0.05892 0.91254 0.08848 0.99243 0.01984 1
0.34843 0.72165 -2.36924 -1.15786 -0.25185 0.46613 -2.13845 0.58650 0.76605 -1.59110 -2.23344 -0.64510 -0.18903 -0.52793 -0.15541 0.54873 -1.54911 0.60108 -1.11687 -0.55290 -0.01603 -0.29632 -1.78961 -2.41702 -1.82920 -2.99075 -1.69409 1.08084 -1.91640 1.13461 -1.94252 -0.66938 -0.03096 2
0.34843 -3.30251 -2.36924 -1.15786 -0.25185 -0.08528 -1.73917 0.18567 0.30558 -2.62342 -1.15099 -0.64510 -0.18903 -0.52793 -0.15541 1.00148 -0.53116 0.00868 -1.17907 1.04110 -1.94867 -2.25984 -1.78961 1.04543 -1.03374 -2.99075 -1.69409 -2.39703 -1.91640 1.13461 -1.94252 -0.66938 -0.03096 2
-2.86999 -3.30251 -2.36924 -1.15786 -0.25185 -3.15091 1.69351 0.96407 -1.15147 -0.84626 -0.31378 -0.64510 -0.18903 -0.52793 -0.15541 1.00148 -2.00862 -2.17372 -1.88290 1.08924 -1.94867 -0.60121 0.10899 1.04543 -1.82920 -2.99075 1.94730 -2.39703 -1.91640 -0.61772 0.00740 -2.58539 2.10730 2
0.34843 -0.04051 -1.54429 -1.15786 -0.25185 -1.11819 -0.22954 -0.33011 0.22049 -0.08558 0.48349 -0.76704 0.86110 0.02988 0.53146 -1.49047 0.67163 -0.38086 -0.23866 -0.52180 -1.04824 -1.55619 0.44700 -0.18085 -0.39692 -0.55107 -0.92168 0.09282 0.53293 -0.29911 -0.03692 -0.34280 -0.92191 2
0.34843 -0.50212 -0.24456 0.71963 -0.15779 0.91453 1.69351 -0.30343 -0.05869 0.12191 -0.04946 0.34584 -1.85021 0.35926 1.32826 0.46337 -0.20333 0.17115 -0.17681 0.52392 0.26984 0.77892 0.97327 0.12814 0.46353 -0.09419 0.39297 -0.09358 0.00352 0.06776 0.27105 -0.01007 0.24177 2
0.34843 0.30227 0.28162 -1.15786 -0.25185 0.03113 -0.09735 -0.23140 1.69437 -0.16455 1.70109 -0.68436 0.88783 -0.16400 0.12555 -0.66202 1.92487 -1.39016 1.68471 -0.72040 0.73389 -1.30733 0.55943 -2.27115 1.72970 -1.71320 1.73333 -2.39703 1.42320 -2.37005 0.25816 -0.66938 -0.03096 2
0.34843 0.42010 -0.05962 0.61843 -0.22021 0.75285 -0.18761 0.82119 -0.20955 0.71049 -0.08367 0.82216 -0.10161 0.86397 -0.04578 0.79632 0.06458 0.95826 0.04635 0.91020 0.12016 0.86551 0.25513 0.76360 0.35393 0.63552 0.28956 0.86516 0.22822 0.87523 0.20500 0.94501 0.19779 1
0.34843 -0.02795 -0.27859 0.23968 -0.25185 0.11738 -0.38036 0.22831 -0.61883 0.37336 -0.55188 0.42792 -0.46677 0.46465 -0.36960 0.27072 -0.22988 0.30323 -0.36977 0.41307 -0.39498 0.50455 -0.33773 0.09495 -0.36180 -0.03405 -0.32252 0.33072 -0.56348 0.13818 -0.41318 0.23227 -0.61794 2
