A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 A25 A26 A27 A28 A29 A30 A31 A32 A33 A34 A35 A36 A37 A38 A39 A40 Class
-0.32301 0.78673 0.65031 0.82390 0.79538 0.72436 0.93709 0.86490 0.93932 0.95430 -0.32301 0.69013 0.63513 0.65476 0.47772 0.09028 1.01336 0.83497 0.77829 0.98498 -0.32301 -0.10234 -0.06668 -0.00754 0.17541 0.17012 -0.03979 0.08705 0.12687 -0.02805 -0.32301 0.30827 0.67466 0.32294 0.80564 0.55420 0.39338 0.70616 0.88858 0.75919 6
-0.07717 -0.39565 -1.80290 -0.28391 -1.04832 -0.28245 -0.27140 -1.13043 -0.98839 -1.80022 -0.07717 -0.74484 -1.41668 -0.63334 -1.34146 -1.34039 -0.79739 -1.27234 -1.36169 -1.42937 -0.07717 -0.95381 -0.22777 -1.10350 -0.98297 -1.15822 -0.90024 -0.87772 -0.93433 -0.16594 -0.07717 -0.34245 -1.30490 -0.29465 -1.22930 -1.41807 -0.44152 -1.05105 -1.22098 -1.25322 12
0.73410 0.85972 1.93593 1.23228 1.71511 1.36710 1.06193 2.02319 1.54941 1.74087 0.73410 1.09874 1.98916 0.74831 1.28225 1.46423 1.39700 1.59737 1.32768 1.74861 0.73410 1.89344 3.05175 1.91985 2.18878 1.64164 1.31674 2.58483 2.45122 3.01168 0.73410 1.75783 2.41509 0.91278 1.54987 1.46403 2.02662 1.97552 1.91109 2.35100 13
0.73902 -0.32266 0.10799 -0.10144 0.17657 0.45468 0.08316 0.22694 0.38007 0.40646 0.73902 -0.07843 -0.11017 0.47486 0.19587 0.63860 0.08753 0.05115 0.23776 0.01752 0.73902 0.22654 0.03970 0.20032 0.14389 0.17012 0.28069 0.09931 0.15459 0.07920 0.73902 -0.06735 -0.06692 0.01761 -0.12596 0.26658 -0.34401 -0.44479 -0.42183 -0.46055 9
-0.44593 -1.74833 -1.40414 -2.03034 -2.04435 -2.34102 -1.81946 -1.89055 -2.14925 -1.50028 -0.44593 -0.97347 -1.64829 -1.13707 -1.68480 -1.84459 -1.10429 -1.44367 -1.59651 -1.52698 -0.44593 -0.46725 -1.20646 -0.54040 -0.92780 -0.81620 -0.43928 -0.70194 -0.87890 -1.12199 -0.44593 -1.33704 -1.19593 -1.55759 -1.52075 -1.38286 -1.45316 -1.46312 -1.62304 -1.39234 4
-0.11650 -1.48071 -1.34990 -1.70886 -1.85786 -2.18371 -1.33506 -1.56478 -1.81031 -1.17280 -0.11650 -1.05616 -1.49982 -1.20903 -1.71042 -1.83829 -1.12987 -1.56359 -1.80475 -1.65329 -0.11650 -0.24650 -0.83565 -0.44970 -0.78990 -0.95937 -0.32075 -0.53024 -0.78386 -0.87991 -0.11650 -0.59638 -0.85087 -0.59998 -0.78172 -0.73130 -0.74623 -0.79055 -0.93805 -1.02998 4
1.24545 0.54831 1.15754 0.52414 0.64704 0.80077 0.55756 0.73821 0.47328 1.01245 1.24545 1.32250 1.75161 1.61184 1.53335 1.91171 0.79341 1.18619 0.92007 1.08259 1.24545 2.31693 3.20980 2.06346 2.59461 2.07514 1.32113 2.65432 2.25720 3.01168 1.24545 1.56209 1.78551 1.53037 1.38853 1.20575 1.26485 1.32663 0.94318 1.28656 13
0.86686 0.11526 0.24197 0.45463 0.63008 0.87718 0.28790 0.42149 0.61733 0.17386 0.86686 0.15506 -0.16362 1.12970 0.41622 0.99154 0.40978 0.07685 0.25105 -0.17483 0.86686 0.11842 -0.23689 0.01892 -0.17919 0.05081 0.10947 -0.19094 -0.07903 -0.23029 0.86686 0.03846 -0.06389 0.37845 0.22794 0.53659 0.03992 -0.03746 -0.01977 -0.24378 9
-0.70160 -0.56108 -1.73591 -0.48375 -1.00594 -0.42628 -0.84068 -1.31593 -0.99262 -1.71452 -0.70160 -1.08535 -1.43153 -1.20183 -1.46445 -1.58619 -1.32424 -1.43510 -1.44144 -1.42937 -0.70160 -1.46289 -0.57122 -1.54944 -1.43607 -1.66729 -1.51485 -1.39690 -1.41742 -0.62558 -0.70160 -0.89264 -1.39571 -0.83591 -1.39064 -1.57656 -0.88030 -1.27366 -1.30040 -1.29528 12
0.01134 -1.31527 -1.18083 -1.56984 -1.72223 -2.04437 -1.21022 -1.48334 -1.74676 -1.15749 0.01134 -0.50649 -1.17023 -0.44624 -1.08524 -1.25215 -0.61324 -0.98965 -1.17118 -1.20545 0.01134 -0.06630 -0.94203 -0.30609 -0.75050 -0.87188 -0.20661 -0.54251 -0.82346 -1.06377 0.01134 -0.85032 -1.12329 -1.07185 -1.39064 -1.44155 -1.19111 -1.41102 -1.70246 -1.53470 4
-0.24434 -1.00387 -0.81396 -1.23098 -1.02713 -1.19937 -1.05042 -0.94492 -1.22988 -1.04425 -0.24434 -1.37234 -1.30979 -1.53285 -1.56694 -1.39711 -1.32424 -1.50791 -1.63639 -1.52698 -0.24434 -0.71504 -0.86908 -0.77471 -0.97115 -0.93153 -0.72025 -0.87364 -0.96601 -0.87685 -0.24434 -0.35303 -0.59965 -0.15587 -0.27689 -0.13844 -0.28307 -0.27902 -0.27789 -0.47996 2
-0.97694 -0.94548 0.22921 -0.64015 0.13843 0.09960 -1.01047 0.05953 -0.03512 0.40340 -0.97694 0.23289 1.20822 0.59719 1.14902 1.53356 0.59393 1.21617 1.09729 1.34383 -0.97694 1.07801 2.55633 1.49280 1.99572 1.59789 0.83822 2.21691 1.85331 2.42028 -0.97694 0.38763 1.40412 0.60745 1.21679 1.21162 0.97233 1.48767 1.34523 1.56804 13
-0.71143 0.68455 1.31386 0.53718 0.46478 -0.04423 0.86218 0.90110 0.54954 1.27260 -0.71143 1.31763 1.23197 0.18701 0.95429 0.49995 1.74483 1.30612 1.37642 1.49885 -0.71143 0.43378 -1.33411 0.53667 -0.08069 0.76668 0.64506 -0.27678 0.07935 -1.05457 -0.71143 0.30298 -0.47554 0.69072 -0.11555 -0.43194 0.40557 -0.15587 0.25819 -0.16289 7
-0.65735 -2.00135 -1.64659 -2.15633 -2.22660 -2.46687 -1.87439 -2.01271 -2.17891 -1.46355 -0.65735 -1.27506 -1.49982 -1.46089 -1.58744 -1.56728 -1.34470 -1.46936 -1.57879 -1.52411 -0.65735 -0.49879 -0.99674 -0.61976 -0.86870 -0.82813 -0.61928 -0.72238 -0.91849 -1.17408 -0.65735 -1.08310 -1.08091 -1.31472 -1.20328 -1.12458 -1.39221 -1.22630 -1.35004 -1.24351 4
-0.27876 -1.12064 -1.02451 -1.30918 -1.26872 -1.37017 -1.13532 -1.14400 -1.28496 -0.97692 -0.27876 -1.13399 -0.98613 -1.15146 -1.02375 -0.71014 -1.12987 -1.07103 -1.06041 -1.07626 -0.27876 -0.61142 -0.60465 -0.71047 -0.78596 -0.74859 -0.69830 -0.67741 -0.70467 -0.61026 -0.27876 -0.70748 -0.58451 -0.64855 -0.54752 -0.20888 -0.78889 -0.64846 -0.62038 -0.66762 2
0.10967 -1.22283 -1.40414 -1.51336 -1.85786 -2.24663 -1.18525 -1.57383 -1.88657 -1.34113 0.10967 -1.08535 -1.44638 -1.26660 -1.74630 -1.98325 -1.09918 -1.58501 -1.92881 -1.76525 0.10967 -0.23749 -0.84477 -0.40057 -0.81748 -1.06675 -0.14515 -0.48119 -0.84326 -0.91668 0.10967 -0.41122 -1.12934 -0.30853 -1.04715 -1.17154 -0.39886 -0.93738 -1.22595 -1.28881 4
-0.36726 0.57750 0.21645 0.61972 0.67247 0.44569 0.46268 0.74726 0.75291 0.32688 -0.36726 0.06750 0.23427 0.09346 0.23174 0.07768 0.02103 0.32527 0.23333 0.29598 -0.36726 -0.69702 0.66582 -0.50261 0.03357 0.17410 -0.61489 -0.01515 0.19023 0.79930 -0.36726 -0.10438 0.32960 -0.10035 0.29560 0.20788 -0.00883 0.28935 0.27308 0.29006 14
0.34076 0.69428 1.07779 0.44160 0.71061 0.86819 0.66742 0.86490 0.96474 1.48072 0.34076 0.89444 0.71828 0.72672 0.62633 0.15961 0.96733 0.76644 0.71183 0.79551 0.34076 0.66354 0.41659 0.64248 0.88462 0.72691 0.82066 0.96597 0.88318 0.47755 0.34076 0.55692 1.30424 0.38539 1.37292 1.24097 0.55793 1.15612 1.15662 1.04067 6
-0.98186 -2.63389 -1.93689 -2.85577 -2.97256 -3.36131 -2.60847 -2.79999 -2.97965 -1.86143 -0.98186 -2.00957 -1.91553 -2.44676 -2.38685 -2.29837 -1.94829 -2.12040 -2.20351 -1.84277 -0.98186 -1.10248 -1.27636 -1.11862 -1.37697 -1.38094 -1.12413 -1.20476 -1.32634 -1.25375 -0.98186 -1.88194 -1.58640 -2.27233 -2.07763 -2.05202 -2.11133 -2.00307 -2.21372 -1.82588 4
1.23070 -0.21075 -0.28759 -0.69228 -0.86183 -1.13644 -0.10661 -0.47889 -0.82315 -0.29135 1.23070 -0.35083 -0.99207 -0.46064 -1.18261 -1.23325 -0.62859 -1.17811 -1.38385 -1.25425 1.23070 0.23555 -0.54387 -0.14737 -0.72292 -1.01107 -0.00906 -0.54251 -0.79574 -0.61026 1.23070 0.13369 -0.01849 -0.01708 -0.16239 0.19614 -0.33183 -0.52057 -0.62038 -0.56085 2
0.64560 1.22951 0.69178 1.02809 1.01578 0.83673 1.20175 1.00064 0.83340 0.58703 0.64560 0.95767 1.44577 1.01456 1.30788 1.38230 0.90595 1.21189 1.03970 1.20890 0.64560 1.19965 0.63542 1.05064 1.01859 1.07292 1.01822 0.88830 0.97425 0.43771 0.64560 1.10712 1.14987 1.14177 1.32088 1.10597 1.06374 1.33610 1.26085 1.05361 10
-0.52951 0.00821 1.12245 0.29389 0.63856 0.61649 -0.02671 0.80608 0.81646 0.93900 -0.52951 0.79715 1.20525 0.61158 0.99016 0.68272 0.98779 1.20760 1.04413 1.27780 -0.52951 1.10504 1.91501 1.44367 1.98784 1.23995 0.72408 1.66094 1.58404 1.89323 -0.52951 1.20763 1.49493 0.94747 1.37812 0.95922 1.55128 1.64871 1.51400 1.81393 13
-0.71143 -0.84816 0.43019 -0.74876 -0.22184 0.14005 -0.73082 -0.32053 0.05808 0.77067 -0.71143 -0.13680 -0.16956 -0.36709 -0.05523 -0.35719 -0.00454 0.14538 0.24662 0.26728 -0.71143 0.13644 -0.59250 0.26079 0.21087 0.44454 0.27191 0.18516 0.26942 -0.40495 -0.71143 -0.35832 0.08139 -0.36404 0.19151 0.20201 -0.14291 0.16147 0.36243 0.36447 6
0.17359 0.95217 0.36001 1.03678 0.85895 0.71537 0.43771 0.15907 0.51141 -0.18729 0.17359 0.46637 0.12738 0.79148 0.39572 0.27306 0.11822 0.10255 0.19788 -0.11741 0.17359 -0.45374 0.41051 -0.35522 0.03751 0.03092 -0.36904 -0.08056 -0.03548 0.38562 0.17359 0.25008 -0.11535 0.42703 0.08222 -0.09736 0.73466 0.27515 0.50141 0.48095 14
-1.34570 -1.59749 -0.69274 -1.46558 -0.91693 -0.89373 -1.83943 -1.36570 -1.22564 -1.01059 -1.34570 -2.00957 -1.16132 -2.31003 -1.50032 -1.00005 -2.01478 -1.58073 -1.41043 -1.22554 -1.34570 -2.00351 -1.00585 -1.99161 -1.91676 -2.11670 -1.96263 -1.85476 -1.91238 -0.98103 -1.34570 -2.06711 -1.13237 -2.31397 -1.63004 -1.20089 -2.14180 -1.68100 -1.56348 -1.17234 3
-0.66227 -0.23021 0.05694 0.20701 0.32916 0.52659 0.01824 0.10930 0.40973 0.01777 -0.66227 -0.73998 -0.14877 -0.45344 -0.12184 0.24154 -0.53140 -0.20584 0.02066 -0.04564 -0.66227 -0.71504 -0.01501 -0.69913 -0.36832 -0.28327 -0.75976 -0.40351 -0.32454 0.01485 -0.66227 -0.31599 0.19036 -0.14199 0.20192 0.28419 -0.32573 0.09990 0.16388 0.14770 8
0.41943 0.35854 0.92785 0.58931 0.72333 0.98056 0.69239 0.88300 0.90543 0.92676 0.41943 0.31558 1.05381 0.55401 1.04141 1.31297 0.55812 0.96346 0.88462 0.95053 0.41943 0.92484 2.37700 1.39454 2.10210 1.63766 1.25089 2.04930 1.97210 2.42947 0.41943 0.88492 1.37386 0.71154 1.19076 1.08836 1.03327 1.33610 1.19632 1.49362 13
1.85513 1.03002 1.58183 1.52769 1.68120 1.31766 1.88590 1.94174 1.66380 1.51745 1.85513 1.52680 2.05448 0.87064 1.30788 1.32558 1.88293 1.70017 1.45174 1.83474 1.85513 1.92047 2.80556 2.46027 2.54339 1.94390 2.58107 3.14080 2.72840 2.80331 1.85513 2.28687 2.34850 1.48179 1.71641 1.35250 2.30086 2.06551 1.87635 2.16011 13
-0.48526 -0.33726 0.24835 -0.21440 0.37578 0.27489 -0.35130 0.10930 -0.06478 -0.25463 -0.48526 -0.69134 -0.19331 -0.23036 0.13950 0.63860 -0.49559 -0.06877 0.02509 -0.21215 -0.48526 -1.04391 -0.47092 -1.07327 -0.99873 -1.09061 -0.95731 -0.91043 -0.92641 -0.42027 -0.48526 -0.94026 -0.47857 -0.91918 -0.57875 -0.15605 -0.96562 -0.63898 -0.53103 -0.47673 3
0.81277 -0.18155 -0.02600 -0.06669 -0.05654 0.07263 -0.04668 -0.15765 -0.04783 -0.11996 0.81277 -0.04924 0.44213 0.31654 0.53409 1.45793 -0.18357 0.10683 0.41941 0.30173 0.81277 0.25357 -0.08795 0.13229 0.02963 0.17807 0.13581 -0.00289 0.06352 -0.06482 0.81277 -0.23664 -0.21524 -0.19750 -0.23525 0.20788 -0.47199 -0.50163 -0.40198 -0.48967 9
1.13728 0.51425 0.03142 0.48939 0.13843 0.04566 0.82722 0.20432 0.04961 -0.04957 1.13728 0.26207 0.29663 0.56841 0.31886 0.72684 0.16426 -0.00024 -0.04580 -0.05712 1.13728 0.40224 -0.07580 0.35149 0.04933 0.14228 0.51775 0.11975 0.03184 -0.07095 1.13728 0.74737 0.54753 0.84338 0.58705 0.80660 0.49698 0.40303 0.37236 0.29006 2
-0.03292 0.67968 1.05227 0.16791 0.22743 0.05915 0.34782 0.48484 0.24026 1.14712 -0.03292 1.45870 0.54902 0.54682 0.79031 -0.18072 1.26912 1.00630 1.15046 1.06823 -0.03292 0.97439 -1.16086 0.63115 0.01387 0.59169 0.89529 -0.10509 -0.23346 -1.53872 -0.03292 0.30827 -0.88720 0.51030 -0.54752 -1.07175 0.62496 -0.33112 -0.19847 -0.45084 7
-0.28859 0.43153 0.71730 0.67185 0.88862 1.07045 0.47267 0.77441 0.92661 0.67579 -0.28859 -0.36543 0.34117 0.01431 0.43160 0.99785 -0.26030 0.25246 0.43270 0.33618 -0.28859 -0.03926 0.26158 0.00002 0.30149 0.39681 0.04362 0.31598 0.34465 0.28144 -0.28859 0.23420 0.32960 0.47560 0.46735 0.46028 0.47261 0.49302 0.60565 0.50360 8
-0.54918 -0.14749 0.02823 -0.16227 0.30373 0.18050 -0.26141 -0.00834 -0.21307 -0.46581 -0.54918 -0.22436 -0.29427 0.01431 0.01652 0.13440 -0.33191 -0.12017 -0.00150 -0.20354 -0.54918 -0.61592 -0.08492 -0.67267 -0.40772 -0.51792 -0.65440 -0.37490 -0.46709 -0.23948 -0.54918 -1.00903 -0.68440 -0.91918 -0.78172 -0.42607 -0.95953 -0.79529 -0.67498 -0.57379 3
-0.53935 -0.65840 -1.78057 -0.68359 -1.15852 -0.61506 -0.72583 -1.19377 -1.07312 -1.64719 -0.53935 -1.11453 -1.63048 -1.27380 -1.72580 -1.87610 -1.27309 -1.54646 -1.66297 -1.55856 -0.53935 -1.44937 -0.51955 -1.59480 -1.49123 -1.71502 -1.45778 -1.40508 -1.48473 -0.56429 -0.53935 -1.01961 -1.51073 -1.01633 -1.56759 -1.71744 -1.03875 -1.47259 -1.64786 -1.57999 12
0.46860 -0.01612 -1.81247 0.02020 -0.99746 -0.30942 0.05819 -1.06708 -0.77231 -1.51558 0.46860 -0.35083 -1.25337 -0.12242 -1.11086 -1.24585 -0.44444 -1.08816 -1.13130 -1.19971 0.46860 -0.58889 -0.02717 -0.83896 -0.80172 -1.07471 -0.57977 -0.67741 -0.77198 0.01485 0.46860 -0.12554 -1.08394 -0.12117 -1.00551 -1.17154 -0.28307 -0.95159 -1.10185 -1.17881 12
-0.52951 0.43153 0.46209 0.58931 0.61737 0.80077 0.38777 0.57081 0.77409 0.61764 -0.52951 0.18911 0.45994 0.33093 0.47772 0.32978 0.25633 0.52230 0.47701 0.57158 -0.52951 0.24456 0.27373 0.22299 0.44728 0.26159 -0.02662 0.24239 0.32090 0.04243 -0.52951 0.07020 0.88956 0.10782 0.82645 1.04140 0.08258 0.72511 0.81412 0.93067 10
0.40960 0.85972 0.69178 0.68489 0.86319 0.82774 0.48765 0.73369 0.60038 0.00246 0.40960 0.54907 0.54012 1.02176 0.78006 1.20583 0.33817 0.48803 0.50359 0.37063 0.40960 0.44279 0.27981 0.23811 0.34484 0.32523 0.30264 0.42227 0.38029 0.25999 0.40960 0.13369 -0.13957 0.48254 0.19151 0.44267 0.34463 0.18515 0.27308 0.08299 3
-0.26892 0.57750 0.51951 0.91948 1.03273 0.56705 0.47766 0.65677 0.55802 0.57479 -0.26892 0.92849 1.35965 0.89943 1.05165 1.05457 1.09009 1.19904 0.95108 1.39550 -0.26892 0.97439 2.60192 1.44745 2.14544 1.72118 0.89529 2.17194 1.93646 2.55817 -0.26892 0.86905 1.62206 0.74623 1.11790 0.89465 1.39892 1.44030 1.28071 1.64569 13
-0.92286 -1.22283 -1.95603 -1.07893 -1.35349 -0.85328 -1.12533 -1.40190 -1.27225 -1.63494 -0.92286 -1.65447 -1.84427 -1.93584 -2.07938 -2.08409 -1.67207 -1.85057 -1.88007 -1.71932 -0.92286 -1.77825 -0.83869 -1.84044 -1.78280 -1.98148 -1.70362 -1.67898 -1.73419 -0.78798 -0.92286 -1.26297 -1.62575 -1.22451 -1.65607 -1.59417 -1.23986 -1.51996 -1.56844 -1.49264 12
-1.04086 -0.05018 0.86405 0.14184 0.66823 0.63447 0.06318 0.74726 0.79951 1.11651 -1.04086 0.32531 0.56090 0.17982 0.60583 0.17222 0.69623 0.88208 0.78272 0.92469 -1.04086 -0.27804 -0.21561 -0.06045 0.06903 0.13433 -0.29441 -0.01515 0.15459 -0.08627 -1.04086 -0.17315 0.64136 -0.19750 0.62868 0.63051 -0.05149 0.66827 0.78930 0.73331 6
-0.31317 0.21744 0.40786 0.24610 0.45207 0.36029 0.10813 0.51651 0.42668 0.40646 -0.31317 0.25234 0.67967 0.50364 0.69294 0.58188 0.23075 0.63366 0.50359 0.64909 -0.31317 0.21753 0.33452 0.41573 0.59700 0.55192 0.28947 0.33642 0.51492 0.29370 -0.31317 -0.08322 0.66557 -0.05178 0.59746 0.75964 -0.11853 0.54512 0.52127 0.57154 10
-0.38201 -0.73138 -0.42477 -0.91384 -0.65839 -0.75889 -0.90560 -0.65987 -0.80197 -0.59435 -0.38201 -1.01238 -0.89705 -0.92119 -0.92126 -0.54627 -1.02757 -1.04533 -0.97180 -0.93559 -0.38201 -0.81865 -0.80525 -0.77093 -0.92780 -0.79631 -0.84756 -0.96357 -0.92641 -0.82475 -0.38201 -0.65458 -0.53305 -0.44731 -0.45384 -0.16779 -0.55731 -0.54425 -0.46154 -0.50261 2
-0.68193 -0.32753 0.56418 0.13315 0.26982 0.62548 -0.53607 0.00976 0.40973 0.50746 -0.68193 0.20370 1.08944 0.33093 0.76981 1.28146 0.36375 0.84354 0.86690 1.20029 -0.68193 0.61849 2.29190 1.23582 1.78296 1.44278 0.60555 1.80810 1.77411 2.34980 -0.68193 0.52518 1.54639 0.60745 1.10229 1.01792 1.20391 1.44978 1.29063 1.74275 13
0.35551 -0.55622 -0.39605 -0.32735 -0.60329 -0.26447 -0.46116 -0.52414 -0.36983 0.03919 0.35551 -0.53568 -0.16362 -0.30232 -0.26020 0.22894 -0.51605 -0.41571 -0.37367 -0.25234 0.35551 -0.21046 -0.20953 -0.28720 -0.42348 -0.43837 -0.15393 -0.32584 -0.30078 -0.05563 0.35551 -0.60696 -0.26669 -0.65549 -0.44343 0.06700 -0.81936 -0.71477 -0.65512 -0.52526 9
-0.29351 0.29529 1.37447 0.18963 0.66399 0.75133 0.06818 0.83775 0.84188 1.77454 -0.29351 0.45178 0.36789 0.49644 0.39060 0.05247 0.64508 0.70648 0.55676 0.77541 -0.29351 0.24005 -0.02413 0.39684 0.51032 0.34909 0.32459 0.38139 0.44365 0.10678 -0.29351 0.31356 0.78665 0.25355 0.89411 0.65986 0.79560 0.98087 1.17647 1.06655 6
-0.06242 -1.46125 -1.29886 -1.78706 -1.90024 -2.32754 -1.53981 -1.72314 -2.02215 -1.34113 -0.06242 -1.01725 -1.66314 -1.13707 -1.84878 -2.10299 -1.06337 -1.60643 -1.89337 -1.73367 -0.06242 -0.20595 -1.08184 -0.36278 -0.88052 -0.90767 -0.21978 -0.59156 -0.83930 -1.03312 -0.06242 -0.70219 -1.04762 -0.71101 -1.06276 -0.93088 -0.80108 -1.07473 -1.26069 -1.26940 4
-0.98677 -0.12803 -0.03557 -0.26653 0.23591 0.16702 -0.72583 -0.29338 -0.37406 -0.82083 -0.98677 -0.65729 -0.47540 -0.46783 -0.13722 0.03356 -0.77181 -0.33861 -0.25847 -0.50497 -0.98677 -1.52596 -0.61681 -1.54189 -1.30211 -1.44457 -1.54558 -1.30697 -1.34218 -0.67154 -0.98677 -1.47459 -0.97497 -1.42575 -1.22410 -0.80761 -1.30690 -1.17420 -1.01747 -0.79380 3
-1.00644 -1.94296 -0.92243 -1.66976 -1.38316 -1.29376 -1.82944 -1.53311 -1.34003 -0.84532 -1.00644 -1.89769 -1.06630 -1.82789 -1.33634 -0.62190 -1.55442 -1.37942 -1.18004 -0.97578 -1.00644 -1.46740 -0.75966 -1.25089 -1.15239 -1.07471 -1.37876 -1.26609 -1.06896 -0.61945 -1.00644 -1.99833 -1.07789 -2.05722 -1.43748 -0.88979 -1.87975 -1.51048 -1.41457 -1.13028 9
-0.89827 -2.14732 -1.72634 -2.36920 -2.47242 -2.88937 -2.23394 -2.33848 -2.55597 -1.75125 -0.89827 -1.17777 -1.63048 -1.29538 -1.70018 -1.95173 -1.26798 -1.51648 -1.64082 -1.57578 -0.89827 -0.66548 -1.10919 -0.68023 -0.90810 -0.74859 -0.74659 -0.83276 -0.87890 -1.09747 -0.89827 -1.68091 -1.36846 -1.91149 -1.74975 -1.56482 -1.80053 -1.70941 -1.82159 -1.53146 4
-0.26892 0.73321 0.78110 0.95424 0.89710 0.94460 1.16180 1.07303 1.24437 1.22975 -0.26892 0.71932 0.77766 0.64756 0.61095 0.12810 1.22820 1.05341 0.94222 1.11129 -0.26892 0.12743 -0.02717 0.24567 0.30544 0.36500 0.17532 0.21378 0.29714 -0.00047 -0.26892 0.70505 1.18014 0.53806 1.33128 0.95922 0.88092 1.33610 1.37502 1.26391 6
-0.61801 -1.29581 -0.94157 -1.34828 -1.15004 -1.18139 -1.27514 -1.14400 -1.20022 -0.95550 -0.61801 -1.17291 -0.89111 -1.02913 -0.80852 -0.28787 -1.06849 -0.90399 -0.71039 -0.73176 -0.61801 -0.56637 -0.48612 -0.51395 -0.38014 -0.21168 -0.71586 -0.55477 -0.51064 -0.70525 -0.61801 -0.90852 -0.39382 -0.79428 -0.50068 -0.27345 -0.95343 -0.63898 -0.63527 -0.53173 2
-0.08208 -0.67300 -1.87947 -0.52285 -1.09495 -0.50269 -0.36129 -1.02636 -0.88247 -1.31664 -0.08208 -0.90050 -1.41371 -0.92838 -1.41833 -1.52316 -0.94061 -1.28091 -1.38385 -1.34325 -0.08208 -1.00787 -0.29159 -1.26223 -1.14845 -1.38492 -1.08462 -1.05760 -1.17192 -0.38963 -0.08208 -0.53290 -1.15053 -0.75264 -1.15124 -1.25372 -0.97172 -1.20262 -1.35996 -1.42470 12
0.07525 -1.09145 -1.00218 -1.41344 -1.42554 -1.72525 -1.19025 -1.25711 -1.50950 -1.00753 0.07525 -0.57946 -1.01285 -0.65493 -0.99300 -1.09459 -0.83319 -0.99822 -1.15345 -1.16238 0.07525 -0.00322 -0.71711 -0.24185 -0.61260 -0.76052 -0.16271 -0.41169 -0.60172 -0.73896 0.07525 -0.58580 -0.64202 -0.55834 -0.69324 -0.54933 -0.69138 -0.80476 -0.93309 -0.92968 4
0.09984 -0.31293 1.42870 -0.29694 0.64280 0.53558 -0.40623 0.78346 0.48176 1.17466 0.09984 0.59285 1.35669 0.49644 1.21564 1.48944 0.55300 1.24187 1.20363 1.31799 0.09984 1.52853 1.98188 1.74601 1.98784 1.92799 1.31674 2.19238 1.98002 1.95452 0.09984 1.03834 1.85815 0.66296 1.33128 1.65773 1.30751 1.70554 1.62320 2.10188 13
0.89636 0.77213 0.70773 0.78046 0.86743 1.02550 0.67242 0.76536 0.99016 0.63294 0.89636 0.28639 0.32929 0.80588 0.53409 1.04197 0.33305 0.35954 0.49916 0.27876 0.89636 0.78518 0.45306 0.66138 0.66398 0.72691 0.98309 0.86786 0.81190 0.67366 0.89636 0.96428 0.61412 1.30137 0.85248 0.92987 1.04546 0.72511 0.76449 0.54566 8
-0.26400 -1.54883 -1.23825 -1.88263 -1.89176 -2.22865 -1.66465 -1.72314 -1.97131 -1.29216 -0.26400 -0.82754 -1.58000 -0.97876 -1.61818 -1.83199 -0.99176 -1.38370 -1.56550 -1.49253 -0.26400 -0.39517 -1.15175 -0.49127 -0.93174 -0.93949 -0.32953 -0.67741 -0.93037 -1.12505 -0.26400 -1.27355 -1.15356 -1.47432 -1.47391 -1.31829 -1.33127 -1.44417 -1.64289 -1.42146 4
-0.37709 0.44613 0.29939 0.45029 0.77843 0.61649 0.20800 0.72916 0.70630 0.27179 -0.37709 0.07236 0.09768 0.02870 0.17025 -0.05467 -0.18869 0.17965 0.10484 0.05771 -0.37709 -0.58439 0.37100 -0.58953 -0.09645 -0.04862 -0.72903 -0.27678 -0.16615 0.27531 -0.37709 -0.10967 0.04507 -0.37098 0.04579 -0.07975 -0.21604 0.02412 0.12417 0.19947 14
-0.97694 -2.26410 -1.91137 -2.44740 -2.59534 -2.80397 -2.33381 -2.49232 -2.64918 -1.94100 -0.97694 -1.81013 -1.96007 -2.13013 -2.32536 -2.42442 -1.79483 -2.06901 -2.23895 -1.96908 -0.97694 -1.26917 -1.21861 -1.31514 -1.54245 -1.69513 -1.27339 -1.36420 -1.56789 -1.25681 -0.97694 -1.91898 -1.53797 -2.24458 -2.03599 -1.92875 -2.00163 -1.93676 -2.14422 -1.76765 4
-0.95727 0.40720 0.97570 0.57628 0.78690 0.78279 0.59252 0.84228 0.86730 1.24812 -0.95727 0.43719 0.63513 0.52523 0.74419 0.49995 0.96221 0.98488 0.93336 1.07397 -0.95727 -0.60691 -0.39493 -0.32499 -0.21859 -0.10828 -0.47440 -0.31358 -0.13843 -0.22110 -0.95727 -0.05148 0.88653 0.08007 0.83166 0.94161 0.23493 0.88141 0.96303 0.90802 6
-0.63768 -0.11830 0.35363 -0.11013 0.27406 0.36479 -0.32633 0.33553 0.35042 0.58703 -0.63768 -0.11248 0.62623 0.15103 0.62633 1.06087 -0.19380 0.38952 0.47701 0.56584 -0.63768 0.08237 0.41659 0.27968 0.55760 0.78657 -0.03979 0.41000 0.73667 0.46223 -0.63768 -0.32657 0.73217 -0.14893 0.82125 1.31728 -0.22823 0.64459 0.78434 0.80125 10
0.20309 1.40468 0.89914 1.04981 1.32942 0.86370 0.80725 1.14542 1.17658 0.52888 0.20309 0.76310 0.64998 0.69074 0.76469 0.41171 0.34328 0.68934 0.66752 0.43378 0.20309 -0.34561 0.54728 -0.39301 0.11237 0.14228 -0.35148 0.14428 0.21794 0.50819 0.20309 0.48285 0.53542 0.26743 0.68593 0.30180 0.58840 0.74405 0.75952 0.74625 14
