FLength FWidth FSize FConc FConc1 FAsym FM3Long FM3Trans FAlpha FDist Class
-0.80090 -0.66292 -0.96050 0.94565 0.61844 0.50640 -0.10320 0.13598 1.31768 0.36569 1
0.45493 -0.26659 0.61149 -0.99463 -1.10632 0.57671 0.68228 -0.61458 -0.21860 -0.00763 2
-0.81533 -0.32627 -0.78169 0.94675 1.24283 0.36417 0.18435 -0.19670 1.66105 -1.86564 1
-0.34151 0.19203 0.82965 -0.76324 -0.70454 0.29869 0.35188 0.52727 -0.23483 -0.37664 1
0.33482 0.34668 1.72261 -1.05699 -1.07103 0.62348 1.28389 0.46033 -0.96030 -0.32565 1
0.52532 0.04473 0.84298 -0.96181 -0.98778 -1.31940 0.91119 0.83959 -0.96873 1.14114 1
-0.77319 -0.74596 -0.87480 1.60864 2.14413 0.41188 0.09551 -0.12960 0.93293 -1.06158 2
0.77489 -0.21737 0.43671 -0.44706 -0.54075 0.81684 1.72673 -0.94643 -0.79757 1.15101 1
1.09511 2.10304 0.64831 -0.64344 -0.55523 -0.57273 -1.66183 3.36874 -0.57502 1.97236 2
0.77232 1.30260 2.73851 -1.60183 -1.51625 1.43187 1.31777 -1.79712 -0.88437 -0.07028 1
-0.21088 0.41640 0.42253 -0.97439 -0.94615 -0.11038 0.23912 1.01432 1.88892 0.49417 2
0.37070 0.29491 1.62147 -0.87538 -0.94706 -0.94110 0.64357 -0.99906 -0.75577 1.17864 2
-0.95014 -0.62464 -1.45988 2.04735 2.46628 0.29796 -0.29327 -0.35865 0.19980 0.77147 1
-0.68893 -0.49941 -0.38007 0.82804 0.87272 -0.22511 0.04637 0.42268 1.52547 0.40850 2
2.78646 0.77623 0.28817 -0.50833 -0.41497 -2.60445 -3.26372 -0.65321 0.00994 2.67160 2
-0.67038 -0.29450 -0.68986 -0.12104 -0.09282 0.69027 -0.08612 0.69281 -0.84733 -1.03718 1
0.31936 -0.31887 -0.51698 -0.01601 0.19585 -0.71952 -1.12631 -0.37547 -0.10335 -1.48051 2
-0.64770 -0.59335 -0.40737 0.82695 1.04194 0.34337 -0.35479 0.32625 -1.02211 -0.14698 2
-0.75250 -0.33267 -0.65410 0.20444 0.00220 -0.14788 -0.34089 -0.53305 -0.35005 -0.95713 1
2.51761 2.93124 1.10199 -1.43717 -1.28911 1.42392 0.94206 1.14802 2.22125 0.63626 2
-0.81268 -0.55831 -0.92981 1.61138 2.24729 0.24512 0.19181 -0.45638 -0.93533 0.42470 1
-0.74730 -0.59935 -1.35492 1.02989 0.68993 0.43602 0.17610 -0.48144 0.32342 0.16758 1
-0.66173 -0.60801 -0.67441 1.46806 1.02203 -0.43677 -0.11897 0.09048 1.66312 -1.41363 2
-0.70104 -0.71651 -0.85893 1.21205 1.79754 0.28166 -0.04313 0.25133 -0.07723 -0.23066 1
1.00191 -0.02346 1.53090 -1.39177 -1.37055 0.77014 1.42268 -0.42718 -1.04852 0.58829 1
-0.80575 -0.57231 -0.90738 1.39038 1.38309 0.26631 0.16550 0.09918 0.15478 -0.92200 1
0.37881 0.25619 0.77866 -0.95087 -0.97058 0.74253 0.66276 -1.11923 -0.70193 0.73507 1
-0.81891 -0.80256 -1.31662 2.17207 2.45451 0.10930 -0.33891 0.08266 -0.89182 0.56086 1
0.04306 -0.49018 0.06662 -0.50942 -0.74888 -0.32960 0.32609 -0.33224 0.13335 -0.36095 2
-0.80931 -0.24387 -0.48460 0.06878 0.29358 0.07013 -0.29303 0.18948 -1.00019 -0.84561 1
0.97140 0.25089 0.68873 -0.93172 -0.89729 0.48177 1.16638 0.50554 -0.83616 0.75764 2
3.09023 1.95178 3.06861 -1.73147 -1.63207 -2.89678 -3.19048 1.49672 0.89658 0.43246 2
0.65788 0.47131 1.02010 -1.01214 -0.86923 -0.29642 0.92832 -0.42702 -0.97114 1.53850 1
-0.17501 -0.75634 -0.43234 0.63166 1.05914 0.47973 0.54736 0.39053 0.82287 -0.25541 2
-0.77184 -0.81505 -1.53711 1.84222 1.41024 0.04124 -0.02404 0.26723 -0.19652 -1.12685 1
2.01009 0.74073 0.62271 -0.40111 0.11712 -1.89849 -1.87956 -1.53202 -0.24153 0.81270 2
0.07033 -0.17084 -0.30136 -0.80810 -0.86199 0.98760 -1.07016 -0.83763 0.43866 -0.46813 1
-0.60676 -0.57281 -0.81449 1.15625 0.89897 -0.19049 -0.39998 0.31817 -0.41660 -0.04294 1
-0.39435 0.08149 0.14428 -0.35407 -0.43849 0.10859 0.14359 -0.81252 0.66073 0.93594 2
0.40175 -0.26400 0.47543 -0.65876 -0.36067 0.40627 0.26133 -0.80214 0.35025 -0.76736 2
-0.67763 -0.53881 -1.13676 1.27496 1.71882 -0.35305 -0.51001 0.33181 1.97546 0.04920 1
-0.05703 0.88589 0.66164 -1.10404 -0.87466 -0.68595 -0.71234 -1.07273 1.97116 -0.51979 2
-0.20175 -0.27518 -0.18921 -0.66259 -0.67015 0.76392 0.46364 0.56760 -0.89588 -0.20134 1
-0.82337 -0.52874 -0.63886 0.85539 1.08266 0.11012 -0.34219 0.45513 0.03334 -0.38192 1
-0.65625 -0.06571 -0.26750 -0.63360 -0.78508 0.85468 0.41026 -0.80381 2.23371 -1.12662 2
-0.73618 -0.33333 -0.54724 0.39863 0.69717 0.00081 -0.44904 -0.52577 -0.59782 -0.53945 1
-0.12206 -0.02627 -0.01718 -1.01323 -1.05293 0.74785 -0.73104 -0.51596 2.31622 -1.58151 2
0.41092 -0.12805 0.59054 -0.69049 -0.73531 -1.56490 0.82275 -0.61739 -1.04186 1.26382 1
2.21158 1.65365 1.31253 -0.81904 -0.75250 -3.43576 2.13435 -1.57473 1.60181 1.56872 2
0.21118 0.92499 0.93207 -1.24024 -1.22305 -1.06816 0.68313 -1.76444 -0.98459 1.01457 2
-0.64697 -0.19674 -0.41181 -0.01820 -0.19417 0.50239 0.14480 0.25044 -0.98852 -0.64769 1
-0.88167 -0.66673 -0.63124 0.80890 0.67183 -0.02122 -0.20617 -0.23716 -0.43561 0.48217 2
-0.69447 -0.37313 -0.39573 0.36198 0.75418 0.24393 0.05669 -0.73413 -0.85235 0.36220 1
-0.18537 0.06025 0.87959 -0.98971 -1.00407 -0.18428 -0.59277 0.50384 -0.90101 -0.28637 1
2.07224 -0.73728 -0.70255 1.19673 1.51521 -3.04074 2.05302 -0.50037 -0.64914 -0.45211 2
1.66417 3.58888 1.39251 -0.97986 -1.05112 0.88578 1.36121 -5.00064 0.64207 1.43950 2
-0.26204 -0.36042 0.34424 -0.52146 -0.63486 0.90601 0.38834 0.59161 -0.83237 -0.47835 1
-0.08132 -0.44322 -0.36145 -0.45527 -0.50817 -0.07145 0.36088 -0.66481 -0.84858 -0.28408 1
-0.63510 -0.33027 -0.53348 0.52280 0.46461 0.09243 0.25534 -0.75038 0.76917 -0.02244 2
2.52966 3.09714 3.28741 -1.78781 -1.68727 1.61142 0.77368 -1.14231 2.24526 1.43823 2
-0.61058 -0.62593 -0.35066 0.36253 0.10898 0.38357 -0.17283 -0.06742 0.35458 -1.02095 2
-0.71791 -0.51383 -0.73916 0.31603 0.07007 -0.10669 -0.00466 0.31791 -0.98388 0.93576 1
-0.34834 -0.17220 0.68365 -0.44324 -0.32448 0.40760 0.29131 0.53450 -0.89755 -0.20262 1
-0.42054 -0.81768 -0.79799 0.94237 0.94512 0.57807 0.08694 -0.20722 -0.13490 0.20775 1
0.52988 0.51505 -0.31088 0.05455 -0.01500 -0.39490 -1.97400 1.28182 -0.21276 -0.07998 2
0.65630 0.23470 1.78440 -1.18117 -1.10451 0.10495 1.15285 0.78594 -0.95513 1.38298 1
0.05767 0.22231 0.78797 -0.61172 -0.31995 0.61152 0.73780 1.06424 -0.65950 0.32331 1
-0.70892 -0.62592 -1.12258 1.50142 1.29622 0.37622 0.15173 0.35917 -0.55732 0.00454 1
1.61281 2.78279 1.86079 -1.44210 -1.40132 -2.73316 -0.48956 1.61288 -0.22108 2.16175 2
-0.69058 -0.32401 -0.78804 0.64041 0.49899 0.55943 -0.06895 -0.53363 0.04360 -0.42403 1
-0.75927 -0.30609 -0.47402 0.51077 0.79038 0.53712 -0.40055 -0.36828 -0.92116 -0.47783 1
0.22752 -0.41858 0.60599 -0.83654 -1.29273 -0.26223 -1.22863 0.37660 0.63953 -2.10315 2
-0.56433 -0.42767 -0.64711 0.07096 0.09721 0.19952 0.13384 -0.49776 2.23134 -1.96130 1
0.05264 0.27144 0.75665 -0.82287 -0.83394 0.80118 0.85708 0.64776 0.17532 0.91480 1
-0.51520 -0.37167 -0.48333 0.07972 0.38317 0.22985 -0.58446 0.45003 0.22654 0.32494 2
0.34013 0.30999 0.81844 -0.15550 -0.06748 -1.06554 -1.09641 -0.94923 0.73570 1.90530 2
1.58609 3.26601 1.38172 -0.83600 -0.75521 -2.46377 0.82521 1.84909 -0.70631 1.57351 2
-0.55546 -0.30069 -0.68118 0.04908 0.06011 -0.50667 -0.69975 0.84044 -0.88483 0.13956 1
-0.02349 0.23871 0.98582 -1.25173 -1.19410 -0.36351 -0.80150 -0.29992 -1.04830 0.73831 1
-0.55654 -1.20906 -0.61580 2.07798 1.80116 0.54728 0.33532 -0.01200 -0.43589 -0.11135 2
-0.47515 -0.34085 -0.38219 -0.04610 0.07912 0.33172 0.39928 0.47926 -0.07823 -1.37654 1
-0.69613 -0.51226 -0.86422 0.18310 0.01668 0.40743 -0.01649 -0.31453 0.95015 -0.44183 1
-0.33822 -0.32047 -0.84919 1.11851 1.12700 0.54805 0.27374 -0.44531 1.03593 0.28320 2
0.97415 1.70854 1.25794 -0.54826 -0.61857 0.43006 -1.20989 2.21440 0.95692 2.26434 2
-0.20924 -0.09658 -0.21227 -0.64727 -0.73983 0.46814 0.54907 -0.50497 -0.89054 0.34894 1
-0.33631 -0.26008 -0.15514 -0.55920 -0.66834 0.26929 -0.70276 0.54926 -0.74931 0.05834 1
-0.49922 0.03432 0.65381 -0.87538 -0.85566 0.15969 -0.35352 0.57332 -0.86844 -0.51075 1
-0.43468 -0.29325 -0.88919 0.31001 0.17775 -0.65237 -0.43124 0.41061 -0.43174 -0.23127 1
-0.01364 0.17371 0.97227 -0.83873 -0.85928 0.31201 0.53886 -0.58445 -0.78043 -1.03202 1
0.55202 0.27034 1.36606 -1.24189 -1.17509 0.51286 1.28519 0.63203 -0.95069 1.18646 1
-0.98581 -1.10215 -1.06947 2.44175 2.29615 -0.03520 -0.24285 0.20611 1.93093 -0.45911 2
1.04016 0.34525 1.05099 -1.15491 -1.06469 -0.58341 1.36203 1.05518 -0.94479 1.68673 1
-0.23616 0.73609 1.36310 -1.20578 -1.17871 0.16648 0.52288 0.94647 -0.60631 -0.87756 1
-0.70631 -0.50846 -1.26901 0.94784 0.67002 -0.21544 -0.39171 -0.34830 -1.03370 -0.19217 1
-0.19434 -0.20331 -0.26665 -0.52693 -0.43126 -0.10834 -0.94376 -0.66877 -0.72512 -0.20301 1
-0.72642 -0.58626 -0.93553 1.09061 1.29894 -0.36535 -0.40394 -0.34837 -0.43456 0.29216 1
-0.46226 -0.47461 -1.01170 0.45224 0.58858 0.89109 0.05760 -0.27826 1.19055 0.43156 2
-0.51287 -0.05322 0.16692 -0.55866 -0.51451 0.43830 -0.34435 -0.63449 -1.01493 0.90794 1
-0.82618 -0.37328 -1.01911 0.72301 0.78676 -0.05766 0.12238 0.40583 1.57309 0.18507 1
-0.75903 -0.60546 -1.02123 1.20166 1.20392 0.41019 0.18387 -0.53905 -0.64057 -0.61266 1
0.19819 -0.05505 1.28079 -0.92516 -0.95972 0.99933 0.82242 -0.92359 -0.89770 0.54547 1
-0.18148 -0.35047 -0.42366 0.94346 1.61023 0.46998 0.77608 -0.46989 -0.71495 0.13716 2
-0.50792 -0.33942 0.05159 -0.19270 -0.08015 0.11681 -0.53784 -0.48669 -0.76201 -0.55715 1
0.91926 -0.28240 0.81865 -0.15824 -0.48736 0.89459 1.47945 -0.76727 -0.99768 1.49659 2
-0.72865 -0.54549 -0.69282 0.56328 0.46008 0.52602 0.07525 -0.53704 -0.82005 -1.02196 1
-0.25675 -0.22952 -0.23788 -0.80810 -0.86380 0.18220 0.41956 0.36224 -0.00271 -1.32214 2
-0.11514 -0.73350 -0.02352 0.47193 0.52252 -1.05419 0.32723 -0.49234 -0.96969 1.35412 2
1.17971 -0.65184 -0.62934 0.41942 0.24562 -1.38164 1.16390 -0.25115 -0.96600 1.89547 1
0.22067 -0.25855 0.28605 -0.43776 -0.46021 -1.40236 0.91745 -0.39358 -0.89065 0.79334 1
0.45569 -0.06715 0.84045 -1.02144 -1.06107 0.48824 0.60086 0.65384 -0.85181 0.92386 1
-0.16298 0.32701 1.73954 -1.08927 -1.06831 0.64424 0.38838 -0.71935 -0.71286 -0.39619 1
0.83765 0.48580 1.98690 -1.21672 -1.19048 0.63836 1.30805 1.10896 -0.83606 1.05278 1
-0.72813 -0.51050 -0.31384 0.24601 0.12436 -0.04954 -0.27717 0.32693 0.25726 -1.54231 1
0.52598 0.37207 0.91683 -0.10682 0.07731 0.65435 -1.14110 1.00398 -0.96697 2.29128 1
0.60632 0.46709 1.43653 -0.49466 -0.49460 0.11691 0.62344 0.48641 -1.00678 1.86334 1
-0.78426 -0.53141 -0.74085 0.65026 0.46732 0.08395 -0.41508 0.40224 0.05058 -1.96806 1
0.04201 0.70883 -0.04553 -0.03570 0.01939 -0.69607 -1.58059 -1.18738 -0.18225 1.60840 2
-0.96447 -0.54984 -1.67931 1.63435 1.21388 0.35488 -0.40500 0.41457 -0.39147 0.01448 2
-0.03799 0.03119 -0.23513 -0.31523 -0.44754 0.47046 0.58485 0.39925 -0.47110 1.14079 1
-0.00882 0.06104 -0.00977 0.00806 0.12255 -0.66000 -1.34758 -0.54882 0.55759 -2.13963 2
-0.00131 -0.40740 0.13666 -0.75449 -0.74617 -0.28315 0.26937 0.36671 -0.95563 0.33887 1
-0.76211 -0.54638 -1.10756 0.96261 0.98403 0.15852 0.16897 -0.43442 -1.04056 0.51664 2
2.64793 3.46968 1.32903 -1.11169 -0.98778 0.03883 -1.44562 4.39437 0.48514 1.40476 2
0.27307 0.58356 1.54402 -1.24790 -1.24477 0.90398 0.96290 1.00615 -0.67340 -0.06894 1
-0.65796 -0.71155 -0.90188 0.91119 1.21840 0.28441 -0.40586 0.20000 -0.70773 0.19483 1
-0.76202 -0.82760 -1.55933 1.93849 1.71429 -0.30821 -0.45641 0.28059 -0.31163 1.09010 1
-0.47304 -0.42661 -0.56607 -0.11065 -0.07472 0.40657 0.14242 -0.41077 -0.76117 0.07233 2
-0.41277 -0.25402 -0.76900 -0.11557 -0.08286 0.82244 0.25788 -0.77983 1.26332 -1.54019 1
0.29834 -0.51140 -0.46958 -0.27968 -0.37425 -0.30408 -0.62381 -0.52969 -0.60214 0.97272 2
-0.39493 0.62999 0.54209 -1.12318 -1.09818 -0.26111 -0.49712 1.15650 0.04594 -1.01827 1
-0.72121 -0.65265 -1.18924 1.62943 2.51605 0.50633 0.12025 0.23426 1.25617 -0.76440 2
-0.50546 -0.13822 -0.30326 -0.20200 -0.35072 -0.22386 0.26099 -0.64840 -0.73657 0.42837 1
-0.84377 -0.60898 -1.29673 0.90627 0.91706 0.07021 -0.14108 0.25949 -0.83280 -0.49837 1
1.77403 -0.15769 0.84214 -1.15874 -0.94434 -2.76442 -2.13964 -0.28386 -0.42397 -0.28787 2
-0.73337 -0.26901 -0.61029 0.44786 0.51709 0.22585 -0.34742 0.35320 -0.04487 -0.41637 1
-0.46329 -0.14560 -0.50344 -0.43886 -0.54980 0.35175 0.26831 0.32152 -0.22000 -0.88910 1
-0.34790 0.15712 0.71137 -0.95196 -0.97149 0.66297 0.20005 -0.67764 -0.91609 -0.92604 1
-0.78460 -0.80770 -1.62133 1.83730 1.73239 0.05986 -0.07991 0.24389 0.62910 -2.12778 1
0.71553 0.18460 1.03258 -0.92571 -0.73893 -0.85340 1.10051 -0.56173 -0.70240 1.45376 1
-0.16899 0.04855 0.60134 -0.71510 -0.81313 1.01128 0.53111 0.63254 -0.75540 1.15402 1
-0.21519 -0.60503 0.17200 -0.22771 -0.39868 0.20778 0.43712 0.21521 0.26462 -0.60534 2
-0.94759 -0.60973 -1.50812 2.10151 1.79573 0.32097 -0.29050 0.54647 0.86953 -0.41784 1
-0.58092 -0.16680 -0.09314 -0.14237 -0.06205 0.51074 0.15910 0.19326 -0.96179 -0.64086 2
-0.51086 -0.63800 -0.32823 0.41613 0.15784 -0.14642 0.07203 0.21421 1.11184 -2.06865 2
0.00720 -0.68516 -0.35341 -0.00070 -0.08286 0.56147 0.61443 -0.16039 0.97668 0.94146 2
0.90835 0.15856 1.06072 -1.17734 -1.12080 -2.27524 0.76827 -0.52923 -0.86353 1.44012 1
-0.84393 -0.31432 -0.73916 0.84664 1.15958 0.29372 0.06992 0.49321 -0.23158 -1.01688 1
-0.36466 -0.17937 -0.97425 2.26725 2.72870 0.67122 0.26481 0.61768 1.33775 2.38854 2
-0.89396 -0.69030 -1.24933 1.44399 1.31161 -0.25654 -0.32294 0.47492 1.21453 0.27812 2
0.13545 0.40623 -0.21058 -0.62922 -0.57152 -0.85554 -1.23783 -0.64294 -0.58703 0.29314 1
-0.95179 -0.59062 -1.00662 1.98226 1.55955 -0.18069 -0.10443 -0.57103 0.01783 -0.61821 1
-0.86143 -0.59277 -0.94886 1.11413 1.26998 0.07317 -0.20375 0.31172 0.79908 -1.01943 2
-0.53911 -0.30854 -0.79799 0.68855 0.65464 0.53132 0.32178 -0.31584 -0.45142 -0.83926 1
-0.15917 -0.59317 -0.93172 0.94237 1.39757 0.54915 0.57828 0.39491 -0.54829 -1.18246 1
-0.49159 -0.40054 -0.06648 -0.35024 -0.35524 0.63588 0.46207 -0.29875 1.40038 0.92714 2
-0.44130 -0.80910 -0.54470 0.83625 0.71436 0.77949 0.23274 0.16952 -0.98926 -0.58558 1
-0.48030 -0.72189 -0.47402 0.37347 0.26915 0.52686 0.09936 -0.29077 1.62542 -0.00298 2
-0.23598 -0.35443 -0.23597 -0.15496 -0.34076 -0.59915 0.29353 -0.62670 -0.86044 -0.61115 1
3.41591 2.46634 1.70124 -1.20195 -1.34884 -0.60856 0.59728 -2.97718 1.25190 1.39167 2
-0.85976 -0.60179 -1.00874 1.30450 1.12157 0.13600 -0.36792 -0.33187 0.82845 -2.01664 1
-0.58226 -0.23374 -0.46027 0.02666 -0.18874 -0.46539 0.20263 0.56833 -0.86569 -1.63737 1
-0.66687 -0.40851 -0.59591 0.28266 0.16780 0.17121 0.17046 -0.50953 -0.68129 -0.26516 1
-0.76202 -0.55425 -0.89088 0.72465 0.43113 0.06075 -0.36412 0.46666 1.92196 -0.03746 2
-0.75388 -0.68447 -1.30244 1.22846 1.32518 0.03005 0.07970 0.44716 -0.78726 0.55069 1
1.29854 0.71216 2.29775 -1.58377 -1.50901 0.92992 1.56220 0.87050 -0.98735 0.49549 1
-0.80579 -0.27519 -0.83121 0.95276 1.51974 0.38799 0.07579 -0.60957 1.06480 0.15892 2
-0.61729 -0.62605 -0.69430 0.56766 0.52162 0.21594 0.09157 0.34340 -0.99790 -0.64759 1
-0.01780 0.20738 0.80532 -0.94923 -0.92534 0.73999 0.40480 -0.55605 -0.71740 0.70616 1
-0.53960 -0.79302 -1.11327 1.49322 1.30889 -0.52694 -0.37747 0.26116 1.00775 0.57673 2
-0.32409 0.04008 0.86817 -0.94759 -0.96063 0.58433 0.35403 -0.43785 -1.05738 0.03899 1
-0.33737 0.04183 0.99682 -0.73589 -0.65929 0.44034 0.37408 -0.50279 -1.04700 -0.46619 1
-0.64742 -0.57338 -0.71186 0.08628 0.01125 -0.08955 -0.43161 0.19092 -0.26027 -1.06702 1
-0.76256 -0.65810 -0.60268 1.30669 1.12972 -0.10010 0.43050 -0.02340 2.02363 0.44599 2
-0.54929 -0.69967 -0.44228 0.84664 0.78585 0.47022 0.20047 0.36900 0.59607 -0.71962 2
-0.52825 -0.57608 -1.11116 0.52445 0.39312 0.57237 0.27518 0.28432 -0.12097 0.65523 2
-0.09347 -0.37427 -0.35849 -0.15824 -0.09282 0.79788 0.28898 -0.25300 -0.61337 -0.29027 1
-0.73839 -0.65573 -1.02123 1.32583 1.65638 0.41529 0.18915 -0.56471 -0.83836 0.09284 1
-0.60786 -0.20351 -0.03622 -0.47113 -0.58328 -0.00021 0.07631 -0.51470 -0.32814 0.53205 1
0.05582 0.42582 0.56706 -0.76324 -0.88371 0.65261 0.37148 -0.69573 0.42221 0.03946 2
1.57047 2.30904 1.68347 -1.63738 -1.55968 -1.35674 -1.31274 1.03783 -0.19288 0.83883 2
-0.78308 -0.69305 -1.08153 1.18579 0.75870 0.51200 -0.21182 -0.18373 0.25916 -0.48658 1
1.28227 0.47980 1.87031 -1.22602 -1.23391 -1.53735 1.07862 -1.13590 -0.96808 1.47924 1
0.52108 0.49126 0.83389 -0.89125 -0.91810 -0.42576 -1.74064 -1.16209 0.08291 0.70835 1
-0.68129 -0.50600 -0.40419 0.41012 0.23295 0.05742 -0.06517 0.34824 -0.29704 -0.92970 1
-0.28255 -0.24706 0.15718 -0.19708 -0.32810 0.55992 0.52448 -0.57397 -0.51982 0.80301 1
-0.82358 -0.52506 -0.68689 1.11687 1.01660 0.35497 0.05776 -0.32294 -0.71336 -0.79343 1
0.29290 0.31349 0.69677 -0.74191 -0.54346 -0.53933 0.77845 -0.88800 -0.61179 1.33862 1
0.19930 -0.22784 0.16184 -0.57069 -0.63124 0.87464 0.55763 0.64181 -0.94701 0.53916 1
-0.31284 -0.24985 0.04313 -0.25342 0.05378 0.51928 0.38648 0.50634 -0.98980 -0.48944 1
-0.61657 -0.30337 -0.62109 0.33299 0.20037 0.12982 0.21892 0.75574 1.72743 -1.29227 1
-0.76526 -0.53063 -0.82782 0.59939 0.40760 -0.19838 -0.47464 0.40714 2.24383 -0.59957 1
0.29168 0.62262 2.17481 -1.29659 -1.28187 -1.34568 0.64622 -1.16186 -1.03011 0.70284 1
-0.77784 -0.31484 -0.87289 0.39535 0.10536 0.45578 0.16582 0.39926 1.17976 -0.00454 1
-0.73733 -0.31033 -0.36865 0.27883 0.08997 -0.25848 -0.50630 -0.60599 -0.40048 -1.37271 1
1.25593 3.34336 2.53559 -1.47820 -1.42394 -1.66290 -1.65458 2.26283 1.51976 2.29089 2
-0.81366 -0.81165 -0.91669 2.33563 2.18756 0.15528 -0.39963 0.01886 0.48747 0.01867 2
-0.55278 -0.12692 -0.27977 0.39371 0.25105 0.29993 0.27982 0.68309 0.87164 1.16304 2
0.30511 0.58855 1.15319 -0.66861 -0.68554 -0.93517 -0.68378 -1.17230 -1.04267 2.22472 1
1.13155 0.73711 2.65260 -1.55533 -1.50448 0.35135 1.33340 0.34939 -0.99167 1.12565 1
-0.79099 -0.68138 -1.22098 1.10265 0.99760 -0.33595 -0.39421 -0.16945 1.12699 0.02177 1
-0.25280 -0.29055 -0.07579 -0.58765 -0.67106 -0.11619 -0.63554 0.68655 -0.75404 0.68588 1
-0.73406 -0.53896 -0.62257 0.75529 1.00303 0.51070 0.03738 -0.41059 1.28240 -0.11129 2
-0.95416 -0.58331 -1.08830 1.90513 1.66362 -0.18371 -0.05608 0.50309 0.48685 -0.54753 1
-0.35223 -0.21793 0.03594 -0.69541 -0.68644 -0.58741 -0.73178 0.59472 -0.53901 0.19755 1
-0.63538 -0.48579 -1.03117 0.76951 0.78042 -0.06568 0.14470 0.00865 0.26622 0.99624 2
-0.80255 -0.40260 -1.12068 1.43086 1.01660 0.57087 -0.03113 0.49743 0.91957 0.43934 2
-0.75099 -0.77314 -1.03286 2.36353 1.93509 -0.17389 -0.02990 -0.16125 -1.05019 -0.20687 2
-0.45820 -0.27992 -0.48101 -0.09150 -0.14892 -0.29379 -0.71247 -0.70720 -0.40400 0.82460 1
0.77431 0.05250 0.87599 -0.68283 -0.55161 -0.58311 1.10391 -0.87074 -0.94180 1.73189 1
0.06646 -0.71910 0.15147 -0.61226 -0.43488 0.37204 0.33954 -0.32609 1.22388 -2.04874 2
-0.70774 -1.20906 -1.67931 1.88872 1.63466 0.04488 0.00258 -0.01199 -1.05910 0.59557 1
-0.40050 -0.06598 0.15316 -0.25123 -0.13716 0.32775 0.31991 -0.83328 -1.01257 0.89336 1
-0.79280 -0.67825 -0.99647 1.06600 0.87996 0.49069 -0.04034 0.16873 0.83474 0.04194 1
0.42687 -0.00581 1.90269 -1.41748 -0.93258 -0.69113 -1.37657 0.78973 1.14880 -0.53405 2
-0.81175 -0.52891 -0.72541 1.16391 1.50164 0.31952 0.10463 0.36851 -0.37647 0.58161 1
0.33836 -0.40323 -0.13102 0.07151 -0.13897 0.94671 1.09911 -0.40997 -1.01955 -0.46209 1
0.20919 0.09619 0.11148 -0.88413 -0.94072 -0.35886 1.00077 -0.46272 -0.36244 -0.80315 1
-0.22403 0.04575 0.96931 -0.98588 -1.02035 -0.17560 0.13167 -0.97363 -0.86116 0.35184 1
-0.11550 -0.35593 -0.40419 0.34119 0.35059 -0.39409 -1.33279 0.45107 1.08893 0.48291 2
-0.66627 -0.20582 -0.59189 0.47521 0.72613 0.12082 -0.63309 -0.74233 0.07318 -0.70514 1
-0.27158 -0.13371 0.59562 -0.71073 -0.60771 0.68506 0.47823 0.53450 -1.01261 -0.35852 1
-0.57394 -0.59223 -0.71504 0.14700 0.04744 0.23648 0.19658 0.49012 1.92811 0.43577 1
-0.95023 -0.62310 -1.38857 2.03586 2.44365 0.29905 -0.30086 -0.35085 -0.46664 -0.18901 1
-0.63097 -0.82341 -1.04239 1.22737 1.40391 0.24613 0.08955 -0.22268 2.08849 0.53362 1
-0.47964 -0.67548 -0.45583 0.47303 0.47004 0.00122 0.32508 0.29710 -0.50955 -0.62246 1
-0.49766 -0.80306 -0.86591 0.75419 0.57591 0.01534 0.08207 0.20316 0.13685 0.62381 2
-0.68983 -0.67009 -0.18328 -0.03735 -0.02676 0.11118 -0.57007 -0.54124 1.03914 -0.48525 2
-0.77498 -0.63971 -0.84327 1.46368 1.05733 -0.01988 0.11913 0.27072 0.44940 0.90523 2
3.29871 4.87431 0.97545 -1.12646 -1.12532 -2.94578 -2.96230 -5.41299 0.24726 0.01559 2
-0.59288 0.13677 0.48707 -0.66423 -0.62310 0.52367 -0.40368 0.87124 -0.31938 -0.72394 1
-0.42508 -0.26707 -0.18498 -0.09861 -0.26204 0.16246 -0.55939 -0.42655 -0.38853 -0.29085 1
2.71029 3.09179 1.44541 -0.80700 -0.78689 -0.50238 -2.32420 -2.41012 1.47632 1.69639 2
-0.38956 0.11625 -0.06986 -0.31195 -0.37877 0.13598 -0.28218 -0.63726 -0.16690 0.02301 2
-0.84299 -0.66196 -1.00472 1.82690 1.34961 0.18000 -0.41534 0.35743 -0.22908 -0.34128 1
-0.58717 0.13732 -0.13419 -0.49848 -0.46202 0.10889 -0.52339 0.50099 -0.22195 -1.17700 1
-0.22978 0.26960 0.13179 -0.86116 -0.75159 -0.26564 -0.05587 1.10837 -0.76573 0.78805 1
-0.68898 -0.28841 -0.25396 0.06659 0.36869 -0.09106 -0.50130 0.44271 -0.75013 -0.47903 1
0.83831 0.61732 2.60901 -1.50063 -1.45924 1.62877 1.24818 0.67982 -1.02774 0.72010 1
-0.80423 -0.34362 -1.02736 0.54797 0.56324 -0.02034 0.12969 0.38397 -0.46044 -0.82382 1
-0.57604 -0.77069 -1.47680 0.89970 0.59039 -0.19658 -0.52616 0.13451 -0.55004 -0.42687 1
-0.87217 -0.59239 -1.21061 1.31161 1.62199 0.04264 -0.11100 0.36350 1.88876 0.06612 1
1.53520 -0.44205 0.11931 -0.13964 -0.09372 -1.18710 -1.39110 0.56233 -1.05777 0.97337 1
